Fecha_registro,Documento,Id_Vendedor,Id_Producto,Id_Empresa,Cantidad,%_Descuento,Precio_unitario,Costo_Unitario
2024-03-01,A-45638,11,5299,335,3,0,16.6,13.28
2024-03-01,A-45638,11,615,335,10,0,6.93,5.54
2024-03-01,A-45638,11,523,335,1,0,101.25,81
2024-03-01,A-45638,11,3194,335,1,0,216,129.6
2024-03-01,A-45638,11,4696,335,1,0,258.42,194.83
2024-03-01,A-45638,11,1590,335,2,0,19.07,15.03
2024-03-01,A-45638,11,5248,335,1,0,4.94,3.78
2024-03-01,A-45638,11,1127,335,2,0,54,16.98
2024-03-01,A-45638,11,236,335,10,0,15.29,12.23
2024-03-01,A-45638,11,1959,335,4,0.1,3.53,2.91
2024-03-01,A-45638,11,3634,335,1,0,26.16,21.02
2024-03-01,A-45638,11,5,335,1,0,15,11.55
2024-03-01,A-45638,11,1933,335,1,0,24.88,19.9
2024-03-01,A-45638,11,3139,335,100,0.07,0.38,0.3
2024-03-01,A-45638,11,4874,335,6,0,1.79,1.43
2024-03-01,A-45638,11,1560,335,100,0,3.36,2.74
2024-03-01,A-45638,11,3136,335,300,0.07,8.94,7.15
2024-03-01,A-45638,11,4696,335,2,0,244,239
2024-03-01,A-45638,11,3136,335,100,0.07,0.43,0.34
2024-03-01,A-45638,11,1554,335,5,0,3.29,2.63
2024-03-01,A-45638,11,4565,335,1,0,13.41,10.73
2024-03-01,A-45638,11,5248,335,5,0,4.94,3.78
2024-03-01,A-45638,11,4202,335,1,0,19.69,19
2024-03-01,A-45638,11,1138,335,1,0.14,235.33,164.61
2024-03-01,A-45638,11,4559,335,1,0,10.9,10.1
2024-03-01,A-45638,11,4683,335,1,0,75.46,56.93
2024-03-01,A-45638,11,5290,335,1,0,62.25,49.8
2024-03-01,A-45638,11,2116,335,2,0,25.44,20.35
2024-03-01,A-45638,11,1059,335,2,0,3.14,2.64
2024-03-01,A-45638,11,4565,335,2,0,12.5,10.73
2024-03-01,A-45638,11,5290,335,1,0,62.25,49.8
2024-03-01,A-45638,11,1514,335,5,0,7.44,5.81
2024-03-01,A-45638,11,2,335,1,0,11.76,10.57
2024-03-01,A-45638,11,1105,335,4,0,103.95,78.36
2024-03-01,A-45638,11,2110,335,4,0.15,22.24,20.93
2024-03-01,A-45638,11,4565,335,1,0,13.41,10.73
2024-03-01,A-45638,11,5302,335,2,0,32.68,26.14
2024-03-01,A-45638,11,5,335,1,0,15,11.55
2024-03-01,A-45638,11,5030,335,2,0,207.8,159.84
2024-03-01,A-45638,11,2121,335,1,0,33.95,23.05
2024-03-01,A-45638,11,4558,335,1,0,8.22,6.58
2024-03-01,A-45638,11,3140,335,100,0.07,0.5,0.37
2024-03-01,A-45638,11,615,335,4,0,6.93,5.54
2024-03-01,A-45638,11,4874,335,10,0,2.2,1.43
2024-03-01,A-45638,11,5028,335,1,0,41.73,36.96
2024-03-01,A-45638,11,5,335,10,0,13.01,10.57
2024-03-01,A-45638,11,1262,335,1,0.1,51.4,45.69
2024-03-01,A-45638,11,188,335,2,0,3.49,2.79
2024-03-01,A-45638,11,188,335,1,0.1,3.14,2.79
2024-03-01,A-45638,11,4556,335,1,0,13.41,10.73
2024-03-01,A-45638,11,1111,335,4,0,68.6,59.35
2024-03-01,A-45638,11,3139,335,100,0,0.3,0.25
2024-03-01,A-45638,11,4570,335,1,0.38,26.7,21.36
2024-03-01,A-45638,11,523,335,1,0,101.25,81
2024-03-01,A-45638,11,4696,335,1,0,258.42,194.83
2024-03-01,A-45638,11,4766,335,1,0,102.48,81.21
2024-03-01,A-45638,11,5290,335,1,0,62.25,49.8
2024-03-01,A-45638,11,2121,335,2,0,33.95,23.05
2024-03-01,A-45638,11,4763,335,1,0,74.89,63.76
2024-03-01,A-45638,11,5303,335,1,0.1,34.92,27.94
2024-03-01,A-45638,11,1042,335,1,0,25.2,20.85
2024-03-01,A-45638,11,1262,335,1,0.1,51.4,45.69
2024-03-01,A-45638,11,5473,335,1,0.1,4.63,4.12
2024-03-01,A-45638,11,5059,335,5,0,8.66,6.42
2024-03-01,A-45638,11,4570,335,2,0.15,27.24,25.89
2024-03-01,A-45638,11,523,335,1,0,101.25,81
2024-03-01,A-45638,11,5015,335,1,0,36.47,29.55
2024-03-01,A-45638,11,559,335,12,0,0.71,0.52
2024-03-01,A-45638,11,193,335,2,0,1.89,1.54
2024-03-01,A-45638,11,1219,335,3,0.1,42.84,36.11
2024-03-01,A-45638,11,120,335,1,0,47.34,37.87
2024-03-01,A-45638,11,3140,335,100,0.07,0.5,0.37
2024-03-01,A-45638,11,1638,335,5,0,14.36,11
2024-03-01,A-45638,11,5473,335,1,0.15,4.26,4.12
2024-03-01,A-45638,11,5244,335,1,0,2.33,1.64
2024-03-01,A-45638,11,3,335,1,0,15,11.55
2024-03-01,A-45638,11,1531,335,5,0,4.78,3.73
2024-03-01,A-45638,11,4763,335,1,0,98.78,85.89
2024-03-01,A-45638,11,5,335,2,0,15,11.52
2024-03-01,A-45638,11,5015,335,2,0.1,32.83,29.56
2024-03-01,A-45638,11,5290,335,1,0,62.25,49.8
2024-03-01,A-45638,11,5,335,2,0,15,11.55
2024-03-01,A-45638,11,67,335,1,0,40.04,32.03
2024-03-01,A-45638,11,5290,335,1,0,67,49.8
2024-03-01,A-45638,11,5244,335,4,0.1,2.1,1.86
2024-03-01,A-45638,11,2250,335,2,0,8.8,7.04
2024-03-01,A-45638,11,3641,335,2,0,53.42,46.46
2024-03-01,A-45638,11,1555,335,50,0.1,2.96,2.63
2024-03-01,A-45638,11,1323,335,1,0.1,17.16,13.73
2024-03-01,A-45638,11,4556,335,17,0.2,13.41,10.73
2024-03-01,A-45638,11,2116,335,2,0,25.44,20.35
2024-03-01,A-45638,11,5,335,1,0,15,11.55
2024-03-01,B-45638,12,4682,303,1,0.71,1137.09,1001.24
2024-03-01,B-45638,12,4719,303,4,0.71,631.62,556.16
2024-03-01,B-45638,12,4709,303,6,0.71,624.08,549.52
2024-03-01,B-45638,12,4697,303,4,0.71,280.89,224.71
2024-03-01,B-45638,12,4699,303,1,0.71,418.83,335.06
2024-03-01,B-45638,12,4767,303,2,0.71,198.36,174.65
2024-03-01,B-45638,12,4770,303,10,0.71,168.49,148.35
2024-03-01,B-45638,12,3503,303,1,0.79,740.39,610.84
2024-03-01,B-45638,12,4772,303,2,0.71,216.63,190.74
2024-03-01,B-45638,12,3290,303,6,0.08,214.09,186.16
2024-03-01,B-45638,12,4690,303,7,0.71,64.67,56.93
2024-03-01,B-45638,12,4696,303,15,0.71,221.27,194.83
2024-03-01,B-45638,12,4687,303,10,0.71,64.67,56.93
2024-03-01,B-45638,12,4677,303,20,0.71,64.67,56.93
2024-03-01,B-45638,12,4691,303,5,0.73,158.22,142.48
2024-03-01,B-45638,12,4755,303,5,0.71,236.06,207.88
2024-03-01,B-45638,12,4755,303,4,0.71,236.06,207.88
2024-03-01,B-45638,12,4699,303,5,0.71,418.83,335.06
2024-03-01,B-45638,12,4679,303,50,0.71,108.15,86.52
2024-03-01,B-45638,12,4715,303,5,0.71,882.29,705.83
2024-03-01,B-45638,12,4759,303,1,0.71,347.8,278.24
2024-03-01,B-45638,12,4696,303,40,0.73,216.54,209.21
2024-03-01,B-45638,12,4693,303,1,0.73,666.63,600.33
2024-03-01,C-45638,20,1330,266,1,0,16.25,13
2024-03-01,C-45638,20,761,266,2,0,208.94,167.15
2024-03-01,C-45638,21,3958,173,2,0.05,338.29,283.5
2024-03-01,C-45638,21,519,173,35,0.05,30.66,22.71
2024-03-01,C-45638,21,3739,173,1,0,579.45,375.62
2024-03-01,C-45638,21,4093,173,1,0.03,39.2,25.29
2024-03-01,C-45638,21,3739,173,1,0,579.45,375.62
2024-03-01,C-45638,21,3103,173,2,0,224.18,213.51
2024-03-01,C-45638,21,3932,173,2,0.01,90.83,73.51
2024-03-01,C-45638,21,4040,173,9,0,50.13,40.61
2024-03-01,C-45638,21,187,173,4,0,12.18,2.46
2024-03-01,B-45638,16,611,148,60,0.1,3.4,3.02
2024-03-01,B-45638,16,3404,148,1,0.1,268.84,215.07
2024-03-01,B-45638,16,186,148,1,0,60.62,52.3
2024-03-01,B-45638,16,1933,148,6,0,23.13,21.5
2024-03-01,B-45638,16,3286,148,10,0,208.7,186.16
2024-03-01,B-45638,16,853,148,10,0,197.42,155.43
2024-03-01,B-45638,16,155,148,10,0,28.87,24.94
2024-03-01,B-45638,16,4674,148,7,0,95.3,56.93
2024-03-01,B-45638,16,2998,148,2,0,250,189.55
2024-03-01,B-45638,16,3333,148,8,0.06,892.65,838.73
2024-03-01,B-45638,16,3770,148,3,0,467.55,374.04
2024-03-01,B-45638,16,4202,148,80,0,19.69,12.5
2024-03-01,B-45638,16,4357,148,1,0,3629.64,2559.84
2024-03-01,B-45638,16,3548,148,3,0.05,3440.11,2326.11
2024-03-01,B-45638,16,614,148,20,0,6.25,5
2024-03-01,B-45638,16,118,148,12,0,19.58,15.66
2024-03-01,B-45638,16,853,148,10,0,197.42,155.43
2024-03-01,B-45638,16,5329,148,2,0,420,300
2024-03-01,C-45638,10,598,62,250,0.15,1.53,1.19
2024-03-01,C-45638,10,598,62,250,0.15,1.53,1.19
2024-03-01,C-45638,10,2029,62,1,0,618.38,494.7
2024-03-01,C-45638,10,1605,62,100,0.15,11.15,9.79
2024-03-01,A-45638,8,1702,33,3,0.1,503.51,435
2024-03-01,A-45638,8,1702,33,3,0.1,503.51,435
2024-03-01,A-45638,8,1702,33,3,0.1,503.51,435
2024-03-01,A-45639,8,4556,469,25,0.07,12.3,9.74
2024-03-01,A-45639,8,4566,469,1,0.07,12.03,10.73
2024-03-01,A-45639,8,5533,469,250,0.07,8.33,6.83
2024-03-01,A-45639,8,5535,469,600,0.07,8.33,6.46
2024-03-01,B-45639,12,573,422,1,0.07,2.55,2.04
2024-03-01,B-45639,12,4696,422,1,0.07,256.54,210.99
2024-03-01,B-45639,12,4779,422,2,0.07,69.59,40.11
2024-03-01,B-45639,16,662,362,6,0.01,34.22,27.25
2024-03-01,B-45639,16,257,362,30,0,42.32,33.76
2024-03-01,B-45639,16,600,362,10,0,4,2.84
2024-03-01,B-45639,12,1533,335,25,0.07,4.65,3.82
2024-03-01,B-45639,12,4005,335,2,0,39,31.14
2024-03-01,B-45639,12,1987,335,2,0,80,59.26
2024-03-01,B-45639,12,700,335,2,0.07,20.73,17.83
2024-03-01,C-45639,3,5263,192,180,0.08,9.15,7.76
2024-03-01,C-45639,3,816,192,5,0.08,57.45,53
2024-03-01,C-45639,3,651,192,10,0.08,2.77,2.41
2024-03-01,C-45639,3,1063,192,20,0.15,9.66,9.09
2024-03-01,C-45639,3,9,192,2,0.08,253.03,220.02
2024-03-01,C-45639,3,4378,192,4,0.03,2589.22,2136.81
2024-03-01,C-45639,3,2212,192,40,0.15,74.49,70.34
2024-03-01,C-45639,3,5329,192,1,0,38103.45,3.5
2024-03-01,C-45639,3,3140,192,2000,0.15,0.42,0.37
2024-03-01,C-45639,3,2241,192,22,0.12,291.09,263.12
2024-03-01,C-45639,3,5250,192,2,0.06,10.3,8.88
2024-03-01,C-45639,3,4713,192,1,0.24,1970.41,1737.06
2024-03-01,C-45639,3,2134,192,7,0,180.54,143.99
2024-03-01,C-45639,3,5276,192,15,0.08,15.82,14.13
2024-03-01,C-45639,3,1311,192,4,0.05,15.14,12.75
2024-03-01,C-45639,3,574,192,100,0.15,6.14,4.91
2024-03-01,C-45639,3,1707,192,2,0.1,278.94,223.15
2024-03-01,C-45639,3,1085,192,10,0.05,85.32,73.33
2024-03-01,C-45639,3,1046,192,15,0.15,80.82,75.12
2024-03-01,C-45639,3,5469,192,500,0.12,3.65,3.12
2024-03-01,C-45639,3,573,192,50,0.08,2.56,1.98
2024-03-01,C-45639,3,5263,192,60,0.08,8.96,7.76
2024-03-01,C-45639,3,1939,192,40,0.08,68.11,59.22
2024-03-01,C-45639,3,803,192,4,0.08,60.92,53
2024-03-01,C-45639,3,1046,192,15,0.15,80.82,75.12
2024-03-01,C-45639,3,4,192,1,0.05,14.25,14.18
2024-03-01,C-45639,3,5469,192,500,0.12,3.65,3.12
2024-03-01,B-45639,16,3313,149,4,0.1,433.59,385.41
2024-03-01,B-45639,16,1890,149,2,0.05,56.77,51.47
2024-03-01,B-45639,16,2226,149,3,0.08,63.97,52
2024-03-01,B-45639,16,4677,149,1,0.08,65.32,56.93
2024-03-01,B-45639,16,770,149,2,0,98.5,92.65
2024-03-01,B-45639,16,1892,149,2,0,33.85,6.78
2024-03-01,B-45639,16,5578,149,200,0.11,3.44,3.09
2024-03-01,B-45639,12,603,61,6,0,3.05,2.3
2024-03-01,B-45639,12,1085,61,1,0,90,74.15
2024-03-01,A-45640,8,89,469,2,0.07,61.75,52.13
2024-03-01,A-45640,8,1909,469,7,0.07,146.94,146.59
2024-03-01,A-45640,8,1910,469,7,0.07,161.54,144.76
2024-03-01,A-45640,8,1959,469,10,0.07,4.09,3.6
2024-03-01,A-45640,8,2362,469,9,0.07,13,12.07
2024-03-01,A-45640,8,2423,469,10,0.07,53.94,45
2024-03-01,A-45640,8,3120,469,5,0.07,16.22,13.28
2024-03-01,C-45640,3,3222,419,2,0,795.58,723.25
2024-03-01,C-45640,3,3614,419,8,0.1,43.78,37.51
2024-03-01,C-45640,3,3932,419,10,0.05,90.2,78.19
2024-03-01,C-45640,3,4033,419,4,0.05,33.2,30.17
2024-03-01,C-45640,21,3961,388,4,0,412.22,257.93
2024-03-01,C-45640,21,3882,388,10,0.14,679.99,536.76
2024-03-01,C-45640,21,4234,388,1,0.1,19090.78,15272.62
2024-03-01,C-45640,21,863,388,2,0,2200,1369.18
2024-03-01,C-45640,20,3155,328,100,0,0.25,0.15
2024-03-01,C-45640,3,4537,314,1,0.11,409.41,378.46
2024-03-01,C-45640,19,1548,269,100,0,4.78,3.82
2024-03-01,A-45640,14,566,274,28,0.05,4.54,3.57
2024-03-01,A-45640,14,2480,274,100,0.05,222324.4,177859.52
2024-03-01,A-45640,14,579,274,100,0,3.2,2.56
2024-03-01,A-45640,14,4677,274,11,0.1,63.9,56.93
2024-03-01,A-45640,8,601,280,50,0.12,4.36,3.94
2024-03-01,A-45640,14,227,274,3,0,13.06,11.27
2024-03-01,A-45640,8,565,280,20,0.12,1.93,1.8
2024-03-01,A-45640,14,4839,274,40,0.05,0.51,0.47
2024-03-01,A-45640,14,236,274,100,0,15.29,11.49
2024-03-01,A-45640,14,4677,274,11,0.1,63.9,56.93
2024-03-01,A-45640,14,1060,274,10,0,4.16,3.33
2024-03-01,A-45640,14,4892,274,13,0.05,64.84,45.83
2024-03-01,A-45640,14,2480,274,1,0.05,293975.03,235180.02
2024-03-01,A-45640,8,596,280,80,0.12,0.67,0.65
2024-03-01,B-45640,12,1001,245,1,0,7.03,5.63
2024-03-01,B-45640,12,5249,245,5,0,11.1,8.88
2024-03-01,B-45640,12,13,245,10,0,54.98,45.36
2024-03-01,B-45640,12,18,245,310,0,3.1,2.48
2024-03-01,B-45640,12,1042,245,5,0,25.2,20.85
2024-03-01,B-45640,12,1512,245,800,0,7.6,5.92
2024-03-01,B-45640,12,5257,245,15,0,1.12,0.86
2024-03-01,B-45640,16,1681,180,2,0.05,1347.13,1122.6
2024-03-01,B-45640,16,1687,180,13,0,562.76,443.96
2024-03-01,C-45640,5,4585,161,1,0,1139.45,874.56
2024-03-01,C-45640,5,4334,161,1,0,23428.14,19441.29
2024-03-01,C-45640,3,4696,163,3,0.05,231.8,207.89
2024-03-01,C-45640,5,3891,161,5,0,291.39,252.27
2024-03-01,C-45640,21,3754,83,1,0.07,145.13,113.5
2024-03-01,C-45640,21,3753,83,1,0.07,145.13,111.14
2024-03-01,C-45640,21,3780,83,1,0.1,139.76,124.23
2024-03-01,C-45640,21,3758,83,1,0,206.43,187.2
2024-03-01,C-45640,21,3758,83,1,0,206.43,187.2
2024-03-01,C-45640,21,4277,83,1,0,575.97,448.19
2024-03-01,C-45640,21,4277,83,12,0,575.97,448.19
2024-03-01,C-45640,21,4398,83,1,0,2701.8,2521.64
2024-03-01,C-45640,21,3754,83,1,0.07,145.13,113.5
2024-03-01,C-45640,21,5661,53,1500,0,197.16,157.73
2024-03-01,B-45640,16,615,58,20,0,5.9,5.54
2024-03-01,B-45640,16,257,58,200,0,43.28,33.86
2024-03-01,B-45640,16,445,58,15,0,55.02,48.81
2024-03-01,B-45640,16,4126,58,12,0,1296.48,1177.14
2024-03-01,C-45640,21,4383,53,1,0,2877.44,2721.13
2024-03-01,B-45640,16,446,58,15,0.07,77.6,65.96
2024-03-01,B-45640,15,5096,28,2,0,210,117.12
2024-03-01,B-45640,15,5003,28,5,0,405.6,274.16
2024-03-01,B-45640,6,4900,37,2,0,74.67,47.44
2024-03-01,B-45640,6,1081,37,13,0,2.8,2.44
2024-03-01,B-45640,15,5245,28,7,0,2.34,1.87
2024-03-01,B-45640,6,4900,37,2,0,74.67,47.44
2024-03-01,B-45640,15,1110,28,5,0,80.54,68.25
2024-03-01,B-45640,6,1078,37,13,0,7.01,5.61
2024-03-01,C-45641,21,4721,389,1,0.14,773.28,698.36
2024-03-01,C-45641,21,684,389,9,0,14.04,11.36
2024-03-01,C-45641,21,4677,389,4,0.14,78.4,62.72
2024-03-01,C-45641,21,4721,389,1,0.14,773.28,698.36
2024-03-01,C-45641,21,2233,389,60,0.1,122.9,114.17
2024-03-01,C-45641,21,3222,389,4,0.1,798.58,668.51
2024-03-01,C-45641,21,2209,389,80,0.15,41.36,39.35
2024-03-01,C-45641,21,3318,389,1,0.1,664.45,590.62
2024-03-01,C-45641,21,4696,389,2,0.14,224.46,210.99
2024-03-01,C-45641,21,3318,389,1,0.1,664.45,590.62
2024-03-01,A-45641,14,3857,335,1,0,1019.39,815.51
2024-03-01,A-45641,14,5489,335,6,0,63.84,52.15
2024-03-01,A-45641,14,3997,335,1,0.1,48.64,34.1
2024-03-01,A-45641,14,5248,335,1,0,4.71,3.78
2024-03-01,A-45641,14,4721,335,1,0,795.1,636.08
2024-03-01,A-45641,14,1518,335,50,0,7.33,5.86
2024-03-01,A-45641,14,245,335,80,0,31.46,24.97
2024-03-01,A-45641,14,560,335,35,0.15,0.76,0.63
2024-03-01,A-45641,14,764,335,1,0.15,258.46,206.77
2024-03-01,A-45641,14,1539,335,100,0,4.77,3.64
2024-03-01,A-45641,14,4034,335,2,0.1,31.49,27.09
2024-03-01,A-45641,14,5587,335,6,0,3.08,2.28
2024-03-01,A-45641,14,4033,335,2,0,34.74,27.5
2024-03-01,A-45641,14,2119,335,20,0,30.04,20.47
2024-03-01,A-45641,14,1161,335,1,0.15,577.15,485
2024-03-01,A-45641,14,4679,335,3,0.15,68.78,68.24
2024-03-01,A-45641,14,4719,335,1,0,752,592.84
2024-03-01,A-45641,14,1605,335,100,0,11.95,9.1
2024-03-01,A-45641,14,4034,335,2,0,33.86,27.09
2024-03-01,A-45641,14,227,335,6,0,15.03,11.84
2024-03-01,A-45641,14,3123,335,1,0,70.33,50.54
2024-03-01,A-45641,14,5,335,4,0.15,12.75,12.44
2024-03-01,A-45641,14,1116,335,8,0.15,14.66,13.8
2024-03-01,A-45641,14,5248,335,1,0,4.71,3.78
2024-03-01,A-45641,14,561,335,8,0,1.21,0.97
2024-03-01,A-45641,14,1249,335,2,0,34.49,27.59
2024-03-01,C-45641,3,4275,346,10,0.11,302.55,253.87
2024-03-01,A-45641,14,2109,335,3,0,101.06,50.72
2024-03-01,A-45641,14,5302,335,4,0,32.68,26.14
2024-03-01,A-45641,14,3232,335,6,0,112.86,90.29
2024-03-01,A-45641,14,676,335,300,0.15,0.34,0.27
2024-03-01,A-45641,14,1504,335,20,0,5.73,4.1
2024-03-01,A-45641,14,18,335,200,0,2.7,2.48
2024-03-01,A-45641,14,770,335,2,0.15,109.71,103.26
2024-03-01,A-45641,14,3894,335,1,0,312,249.6
2024-03-01,A-45641,14,1174,335,4,0,248,114.08
2024-03-01,A-45641,14,3,335,1,0,15,11.55
2024-03-01,A-45641,14,1504,335,20,0.15,4.39,4.13
2024-03-01,A-45641,14,541,335,2,0.07,2.12,1.82
2024-03-01,A-45641,14,1539,335,100,0,4.77,3.64
2024-03-01,A-45641,14,565,335,40,0.15,2.05,1.89
2024-03-01,A-45641,14,561,335,10,0.15,1.22,1.15
2024-03-01,A-45641,14,1605,335,200,0,12.14,9.1
2024-03-01,A-45641,14,551,335,2,0.07,1.03,0.86
2024-03-01,A-45641,14,4779,335,1,0,74.82,40.11
2024-03-01,A-45641,14,3,335,1,0,15,11.55
2024-03-01,A-45641,14,1733,335,100,0,2.68,2.65
2024-03-01,A-45641,14,3591,335,1,0,600.86,480.69
2024-03-01,A-45641,14,1121,335,3,0.15,129.69,103.75
2024-03-01,A-45641,14,2010,335,1,0.15,2051.7,1856.74
2024-03-01,A-45641,14,1542,335,100,0,4.78,3.82
2024-03-01,A-45641,14,5043,335,2,0,489.85,376.81
2024-03-01,A-45641,14,4569,335,1,0,7.12,5.7
2024-03-01,A-45641,14,3764,335,1,0,274.01,219.21
2024-03-01,A-45641,14,4568,335,4,0,11.06,8.85
2024-03-01,A-45641,14,2207,335,1,0,34.39,27.51
2024-03-01,C-45641,19,3138,330,100,0,0.28,0.23
2024-03-01,A-45641,14,2212,335,8,0.15,83.26,81.88
2024-03-01,A-45641,14,1733,335,100,0,2.68,2.65
2024-03-01,A-45641,14,562,335,2,0.15,1.52,1.13
2024-03-01,A-45641,14,3139,335,1000,0,0.3,0.25
2024-03-01,A-45641,14,4568,335,4,0,11.06,8.85
2024-03-01,B-45641,12,4721,306,2,0.73,706.32,678.12
2024-03-01,B-45641,12,4785,306,2,0.71,501.99,442.01
2024-03-01,B-45641,12,4756,306,2,0.71,236.06,207.85
2024-03-01,B-45641,12,4689,306,10,0.73,63.45,56.93
2024-03-01,C-45641,10,4574,279,6,0.07,7.19,5.8
2024-03-01,C-45641,10,584,279,6,0.07,4.82,4.04
2024-03-01,C-45641,21,698,207,150,0,0.67,0.25
2024-03-01,C-45641,21,3406,207,2,0,248.91,199.13
2024-03-01,C-45641,21,630,207,5,0,119.09,96.32
2024-03-01,C-45641,21,5560,207,100,0,5.53,4.5
2024-03-01,B-45641,9,1064,188,1,0.07,35.72,33.7
2024-03-01,B-45641,9,1094,188,9,0,15448.18,14084.52
2024-03-01,B-45641,9,1064,188,1,0.07,35.72,33.7
2024-03-01,C-45641,3,4755,164,1,0.09,249.9,207.88
2024-03-01,C-45641,3,4690,164,4,0.06,67,56.93
2024-03-01,C-45641,3,4679,164,20,0.12,62.63,56.93
2024-03-01,C-45641,3,4693,164,3,0,660.37,600.33
2024-03-01,C-45641,3,4687,164,20,0.11,63.34,56.93
2024-03-01,C-45641,3,4719,164,1,0.11,622,556.16
2024-03-01,C-45641,3,4689,164,10,0.06,67,56.93
2024-03-01,C-45641,3,939,164,6,0,392.7,322.32
2024-03-01,C-45641,3,4683,164,50,0.06,67,62.72
2024-03-01,B-45641,9,4853,66,200,0.1,1.27,0.84
2024-03-01,B-45641,9,5581,66,700,0.07,3.59,2.86
2024-03-01,B-45641,9,5617,66,500,0.06,21.7,18.38
2024-03-01,B-45641,9,4823,66,3,0.07,18.6,14.14
2024-03-01,B-45641,9,698,66,50,0,0.35,0.25
2024-03-01,B-45641,9,5616,66,250,0.05,21.7,18.38
2024-03-01,B-45641,9,4900,66,20,0.1,53.37,47.44
2024-03-01,B-45641,9,5466,66,38,0.1,153,115.31
2024-03-01,B-45641,9,5302,66,5,0,32.68,26.14
2024-03-01,B-45641,9,5550,66,450,0.1,4.95,4.66
2024-03-01,B-45641,9,5611,66,300,0.05,33.72,28.75
2024-03-01,B-45641,9,620,66,10,0.1,95.68,85.05
2024-03-01,B-45641,9,828,66,10,0.1,85.44,79.48
2024-03-01,B-45641,9,5566,66,200,0.1,4.67,4.5
2024-03-01,B-45641,9,664,66,15,0.1,58.5,48.41
2024-03-01,B-45641,9,2302,66,15,0.1,8,7.52
2024-03-01,B-45641,9,5555,66,450,0.1,4.97,4.54
2024-03-01,B-45641,9,5314,66,200,0.1,0.32,0.14
2024-03-01,B-45641,9,1724,66,1000,0.1,0.59,0.47
2024-03-01,B-45641,9,1051,66,50,0.07,2.35,1.98
2024-03-01,B-45641,9,5533,66,450,0.1,7.87,5.83
2024-03-01,B-45641,9,608,66,10,0.1,51.68,39.11
2024-03-01,B-45641,9,4823,66,2,0.1,17.1,16.2
2024-03-01,B-45641,9,22,66,3,0.1,209.7,168.78
2024-03-01,B-45641,9,613,66,100,0.1,5.15,4.43
2024-03-01,B-45641,9,854,66,4,0.1,75.39,67.01
2024-03-01,B-45641,9,566,66,200,0.1,3.03,2.97
2024-03-01,B-45641,9,4683,66,4,0.07,66.03,56.93
2024-03-01,C-45642,21,550,482,15,0,0.7,0.49
2024-03-01,C-45642,21,1739,482,12,0,87.61,70.77
2024-03-01,C-45642,21,4141,482,10,0.1,82.95,74.06
2024-03-01,C-45642,21,5697,482,4,0,87.25,71.07
2024-03-01,C-45642,21,5705,482,2,0,131.15,104.92
2024-03-01,C-45642,21,5706,482,2,0,239.76,191.81
2024-03-01,A-45642,8,5254,469,30,0.07,2.33,2
2024-03-01,A-45642,11,3756,370,2,0,192.03,155.23
2024-03-01,B-45642,15,4766,335,2,0,107.26,81.22
2024-03-01,C-45642,21,115,329,5,0,705.34,650.15
2024-03-01,B-45642,15,573,335,15,0,2.46,1.88
2024-03-01,B-45642,15,591,335,4,0,7.74,6.19
2024-03-01,C-45642,21,566,329,25,0,4.97,3.92
2024-03-01,B-45642,15,4566,335,3,0.1,13.41,10.73
2024-03-01,B-45642,15,4565,335,1,0,12.52,11.36
2024-03-01,B-45642,15,4033,335,2,0,48.09,30.79
2024-03-01,B-45642,15,4305,335,1,0,1075.11,860.09
2024-03-01,B-45642,15,574,335,18,0,6.28,5.02
2024-03-01,B-45642,15,4559,335,3,0,12.62,10.1
2024-03-01,B-45642,15,4696,335,1,0,260.94,210.99
2024-03-01,B-45642,15,5,335,1,0.15,12.75,12.44
2024-03-01,B-45642,15,2250,335,7,0,9.82,7.86
2024-03-01,B-45642,15,5,335,2,0,15,11.52
2024-03-01,C-45642,21,1930,329,3,0,92.14,42.7
2024-03-01,B-45642,15,3135,335,100,0,0.24,0.19
2024-03-01,B-45642,15,2152,335,4,0.05,59.51,50.11
2024-03-01,B-45642,15,3634,335,1,0,37.7,29.56
2024-03-01,B-45642,15,85,335,2,0,123.39,98.71
2024-03-01,B-45642,15,3135,335,100,0,0.24,0.19
2024-03-01,B-45642,15,543,335,20,0,8.33,6.66
2024-03-01,C-45642,3,245,103,88,0.06,29.58,25.17
2024-03-01,C-45642,5,4855,71,200,0,0.5,0.37
2024-03-01,C-45642,5,193,71,80,0,1.89,1.54
2024-03-01,A-45642,8,474,37,305,0.15,3.24,3.05
2024-03-01,A-45642,8,5247,37,20,0.15,1.99,1.67
2024-03-01,A-45642,8,3495,37,6,0.15,591.78,376.7
2024-03-01,A-45642,8,2357,37,1,0.15,98.05,78.44
2024-03-01,A-45642,8,5259,37,20,0.15,2.73,2.57
2024-03-01,B-45642,9,5261,6,3,0.15,6.25,5.88
2024-03-01,B-45642,9,1292,6,1,0.11,14.51,11.41
2024-03-01,B-45642,9,484,6,100,0.04,9.8,7.63
2024-03-01,B-45642,9,1318,6,1,0.1,4.07,3.05
2024-03-01,B-45642,9,308,6,7,0.15,12.32,11.6
2024-03-01,B-45642,9,5252,6,3,0.15,41.08,38.66
2024-03-01,B-45642,9,700,6,3,0.15,18.95,17.83
2024-03-01,C-45643,20,5460,434,50,0.15,113.08,109
2024-03-01,C-45643,20,5617,434,600,0.1,20.32,18.38
2024-03-01,C-45643,20,5621,434,300,0,13.26,11.24
